Date;Temperature;Relative Humidity;Dew Point;Rain
2019-11-15 16:05:00;07.81;091.68;06.54;00.00
2019-11-15 16:10:00;07.76;092.07;06.56;00.00
2019-11-15 16:15:00;07.74;092.07;06.54;00.00
2019-11-15 16:20:00;07.68;092.20;06.50;00.00
2019-11-15 16:25:00;07.72;092.26;06.55;00.00
2019-11-15 16:30:00;07.68;092.51;06.55;00.00
2019-11-15 16:35:00;07.65;092.53;06.53;00.00
2019-11-15 16:40:00;07.59;092.77;06.50;00.00
2019-11-15 16:45:00;07.57;093.00;06.52;00.00
2019-11-15 16:50:00;07.53;093.09;06.49;00.00
2019-11-15 16:55:00;07.55;093.06;06.51;00.00
2019-11-15 17:00:00;07.53;093.26;06.51;00.00
2019-11-15 17:05:00;07.42;093.53;06.45;00.00
2019-11-15 17:10:00;07.38;093.74;06.44;00.00
2019-11-15 17:15:00;07.35;093.82;06.43;00.00
2019-11-15 17:20:00;07.38;093.87;06.46;00.00
2019-11-15 17:25:00;07.38;093.63;06.42;00.00
2019-11-15 17:30:00;07.08;094.31;06.23;00.00
2019-11-15 17:35:00;06.80;095.02;06.06;00.00
2019-11-15 17:40:00;06.65;095.37;05.96;00.00
2019-11-15 17:45:00;06.65;095.31;05.96;00.00
2019-11-15 17:50:00;06.84;095.46;06.17;00.00
2019-11-15 17:55:00;07.08;095.07;06.35;00.00
2019-11-15 18:00:00;07.29;094.58;06.48;00.00
2019-11-15 18:05:00;07.31;094.52;06.50;00.00
2019-11-15 18:10:00;07.40;094.44;06.57;00.00
2019-11-15 18:15:00;07.44;094.27;06.59;00.00
2019-11-15 18:20:00;07.48;094.25;06.63;00.00
2019-11-15 18:25:00;07.42;094.32;06.57;00.00
2019-11-15 18:30:00;07.38;094.64;06.58;00.00
2019-11-15 18:35:00;07.38;094.80;06.60;00.00
2019-11-15 18:40:00;07.44;094.69;06.65;00.00
2019-11-15 18:45:00;07.44;094.77;06.66;00.00
2019-11-15 18:50:00;07.53;094.60;06.72;00.00
2019-11-15 18:55:00;07.46;094.69;06.67;00.00
2019-11-15 19:00:00;07.55;094.77;06.77;00.00
2019-11-15 19:05:00;07.53;094.77;06.75;00.00
2019-11-15 19:10:00;07.57;094.73;06.78;00.00
2019-11-15 19:15:00;07.68;094.65;06.88;00.00
2019-11-15 19:20:00;07.68;094.58;06.87;00.00
2019-11-15 19:25:00;07.72;094.53;06.90;00.00
2019-11-15 19:30:00;07.72;094.63;06.92;00.00
2019-11-15 19:35:00;07.76;094.64;06.96;00.00
2019-11-15 19:40:00;07.74;094.70;06.95;00.00
2019-11-15 19:45:00;07.72;094.71;06.93;00.00
2019-11-15 19:50:00;07.78;094.74;07.00;00.00
2019-11-15 19:55:00;07.78;094.82;07.01;00.00
2019-11-15 20:00:00;07.76;094.83;06.99;00.00
2019-11-15 20:05:00;07.83;094.72;07.04;00.00
2019-11-15 20:10:00;07.87;094.69;07.08;00.00
2019-11-15 20:15:00;07.96;094.58;07.15;00.00
2019-11-15 20:20:00;07.89;094.70;07.10;00.00
2019-11-15 20:25:00;07.87;094.78;07.09;00.00
2019-11-15 20:30:00;07.96;094.77;07.18;00.00
2019-11-15 20:35:00;07.91;094.86;07.15;00.00
2019-11-15 20:40:00;07.98;094.74;07.19;00.00
2019-11-15 20:45:00;08.02;094.63;07.22;00.00
2019-11-15 20:50:00;08.02;094.70;07.23;00.00
2019-11-15 20:55:00;08.00;094.76;07.22;00.00
2019-11-15 21:00:00;08.02;094.69;07.23;00.00
2019-11-15 21:05:00;08.00;094.81;07.22;00.00
2019-11-15 21:10:00;08.02;094.72;07.23;00.00
2019-11-15 21:15:00;07.98;094.88;07.21;00.00
2019-11-15 21:20:00;08.00;094.94;07.24;00.00
2019-11-15 21:25:00;08.00;094.95;07.25;00.00
2019-11-15 21:30:00;08.02;094.94;07.27;00.00
2019-11-15 21:35:00;07.98;095.09;07.25;00.00
2019-11-15 21:40:00;08.06;094.98;07.32;00.00
2019-11-15 21:45:00;08.00;095.04;07.26;00.00
2019-11-15 21:50:00;07.91;095.18;07.20;00.00
2019-11-15 21:55:00;07.96;095.28;07.25;00.00
2019-11-15 22:00:00;07.87;095.36;07.18;00.00
2019-11-15 22:05:00;07.87;095.38;07.18;00.00
2019-11-15 22:10:00;07.87;095.51;07.20;00.00
2019-11-15 22:15:00;07.78;095.60;07.13;00.00
2019-11-15 22:20:00;07.68;095.77;07.05;00.00
2019-11-15 22:25:00;07.59;096.20;07.03;00.00
2019-11-15 22:30:00;07.76;096.10;07.19;00.00
2019-11-15 22:35:00;07.76;095.81;07.14;00.00
2019-11-15 22:40:00;07.55;096.09;06.97;00.00
2019-11-15 22:45:00;07.23;096.49;06.71;00.00
2019-11-15 22:50:00;06.90;097.13;06.49;00.00
2019-11-15 22:55:00;06.75;097.43;06.38;00.00
2019-11-15 23:00:00;06.69;097.65;06.35;00.00
2019-11-15 23:05:00;06.58;097.63;06.24;00.00
2019-11-15 23:10:00;06.63;097.91;06.32;00.00
2019-11-15 23:20:00;06.97;097.57;06.62;00.00
2019-11-15 23:30:00;06.56;097.72;06.23;00.00
2019-11-15 23:35:00;06.56;098.05;06.28;00.00
2019-11-15 23:40:00;06.75;098.05;06.47;00.00
2019-11-15 23:45:00;06.75;097.90;06.45;00.00
2019-11-15 23:50:00;06.86;097.77;06.54;00.00
2019-11-15 23:55:00;06.99;097.65;06.65;00.00
2019-11-16 00:00:00;06.90;097.45;06.53;00.00
2019-11-16 00:05:00;06.65;097.72;06.32;00.00
2019-11-16 00:10:00;06.43;098.04;06.15;00.00
2019-11-16 00:15:00;06.35;098.35;06.11;00.00
2019-11-16 00:20:00;06.45;098.55;06.25;00.00
2019-11-16 00:25:00;06.56;098.52;06.35;00.00
2019-11-16 00:30:00;06.58;098.34;06.35;00.00
2019-11-16 00:35:00;06.69;098.29;06.45;00.00
2019-11-16 00:40:00;06.97;098.27;06.72;00.00
2019-11-16 00:45:00;07.03;098.03;06.75;00.00
2019-11-16 00:50:00;07.16;097.89;06.86;00.00
2019-11-16 00:55:00;07.29;097.79;06.97;00.00
2019-11-16 01:00:00;07.31;097.74;06.99;00.00
2019-11-16 01:05:00;07.44;097.66;07.10;00.00
2019-11-16 01:10:00;07.48;097.63;07.14;00.00
2019-11-16 01:15:00;07.42;097.58;07.07;00.00
2019-11-16 01:20:00;07.31;097.78;06.99;00.00
2019-11-16 01:25:00;07.18;097.90;06.88;00.00
2019-11-16 01:30:00;07.10;098.17;06.83;00.00
2019-11-16 01:35:00;06.95;098.22;06.69;00.00
2019-11-16 01:40:00;07.01;098.44;06.79;00.00
2019-11-16 01:45:00;06.88;098.57;06.68;00.00
2019-11-16 01:50:00;06.73;098.58;06.53;00.00
2019-11-16 01:55:00;06.86;098.72;06.68;00.00
2019-11-16 02:00:00;06.84;098.64;06.65;00.00
2019-11-16 02:05:00;06.80;098.70;06.61;00.00
2019-11-16 02:10:00;06.97;098.63;06.77;00.00
2019-11-16 02:15:00;07.01;098.48;06.80;00.00
2019-11-16 02:20:00;06.78;098.54;06.57;00.00
2019-11-16 02:25:00;06.45;098.68;06.27;00.00
2019-11-16 02:30:00;05.98;098.87;05.82;00.00
2019-11-16 02:35:00;05.96;099.18;05.85;00.00
2019-11-16 02:40:00;06.26;099.31;06.17;00.00
2019-11-16 02:45:00;06.56;099.17;06.45;00.00
2019-11-16 02:50:00;06.45;098.98;06.31;00.00
2019-11-16 02:55:00;06.75;099.04;06.62;00.00
2019-11-16 03:00:00;06.93;098.80;06.76;00.00
2019-11-16 03:05:00;07.01;098.65;06.82;00.00
2019-11-16 03:10:00;06.97;098.52;06.76;00.00
2019-11-16 03:15:00;06.88;098.56;06.68;00.00
2019-11-16 03:20:00;06.58;098.71;06.40;00.00
2019-11-16 03:25:00;06.11;098.93;05.96;00.00
2019-11-16 03:30:00;05.94;099.27;05.84;00.00
2019-11-16 03:35:00;05.96;099.40;05.88;00.00
2019-11-16 03:40:00;05.96;099.56;05.90;00.00
2019-11-16 03:45:00;05.64;099.56;05.58;00.00
2019-11-16 03:50:00;06.15;099.55;06.09;00.00
2019-11-16 03:55:00;06.15;099.23;06.05;00.00
2019-11-16 04:00:00;05.92;099.60;05.86;00.00
2019-11-16 04:05:00;05.85;099.93;05.85;00.00
2019-11-16 04:10:00;05.40;099.86;05.39;00.00
2019-11-16 04:15:00;05.30;099.81;05.27;00.00
2019-11-16 04:20:00;05.53;099.92;05.52;00.00
2019-11-16 04:45:00;05.83;099.98;05.83;00.00
2019-11-16 04:50:00;05.92;099.95;05.91;00.00
2019-11-16 04:55:00;06.05;099.83;06.03;00.00
2019-11-16 05:00:00;06.20;099.63;06.15;00.00
2019-11-16 05:05:00;06.07;099.47;06.00;00.00
2019-11-16 05:10:00;05.79;099.75;05.76;00.00
2019-11-16 05:15:00;05.98;099.67;05.94;00.00
2019-11-16 05:20:00;06.11;099.58;06.05;00.00
2019-11-16 05:25:00;06.07;099.57;06.01;00.00
2019-11-16 05:30:00;05.83;099.66;05.79;00.00
2019-11-16 05:35:00;06.02;099.83;06.01;00.00
2019-11-16 05:40:00;05.87;099.86;05.86;00.00
2019-11-16 05:45:00;05.85;099.88;05.84;00.00
2019-11-16 05:50:00;05.83;099.91;05.82;00.00
2019-11-16 05:55:00;06.17;099.93;06.17;00.00
2019-11-16 06:05:00;06.22;099.71;06.18;00.00
2019-11-16 06:10:00;06.48;099.76;06.45;00.00
2019-11-16 06:15:00;06.69;099.72;06.65;00.00
2019-11-16 06:20:00;06.84;099.60;06.79;00.00
2019-11-16 06:25:00;06.82;099.51;06.75;00.00
2019-11-16 06:30:00;06.84;099.44;06.76;00.00
2019-11-16 06:35:00;06.84;099.38;06.76;00.00
2019-11-16 06:40:00;06.80;099.36;06.71;00.00
2019-11-16 06:45:00;06.82;099.35;06.73;00.00
2019-11-16 06:50:00;06.78;099.31;06.68;00.00
2019-11-16 06:55:00;06.78;099.29;06.68;00.00
2019-11-16 07:00:00;06.84;099.31;06.74;00.00
2019-11-16 07:05:00;06.95;099.30;06.85;00.00
2019-11-16 07:10:00;06.93;099.22;06.82;00.00
2019-11-16 07:20:00;06.84;099.15;06.72;00.00
2019-11-16 07:25:00;06.82;099.20;06.71;00.00
2019-11-16 07:30:00;06.75;099.27;06.65;00.00
2019-11-16 07:35:00;06.71;099.27;06.61;00.00
2019-11-16 07:40:00;06.78;099.35;06.69;00.00
2019-11-16 07:45:00;06.93;099.34;06.83;00.00
2019-11-16 07:50:00;07.01;099.17;06.90;00.20
2019-11-16 07:55:00;07.08;099.15;06.96;00.40
2019-11-16 08:00:00;07.14;099.17;07.02;00.00
2019-11-16 08:05:00;07.18;099.09;07.06;00.20
2019-11-16 08:10:00;07.12;099.07;06.99;00.00
2019-11-16 08:15:00;07.14;099.11;07.02;00.00
2019-11-16 08:20:00;07.12;099.11;06.99;00.00
2019-11-16 08:25:00;07.03;099.15;06.91;00.00
2019-11-16 08:30:00;07.05;099.17;06.94;00.00
2019-11-16 08:40:00;07.01;099.22;06.90;00.00
2019-11-16 08:45:00;07.01;099.20;06.90;00.00
2019-11-16 08:50:00;07.05;099.18;06.94;00.00
2019-11-16 08:55:00;07.10;099.18;06.98;00.00
2019-11-16 09:00:00;07.14;099.19;07.03;00.20
2019-11-16 09:05:00;07.16;099.20;07.05;00.00
2019-11-16 09:10:00;07.12;099.18;07.00;00.20
2019-11-16 09:15:00;07.14;099.29;07.04;00.20
2019-11-16 09:20:00;07.20;099.35;07.12;00.20
2019-11-16 09:25:00;07.27;099.47;07.20;00.00
2019-11-16 09:30:00;07.29;099.47;07.22;00.20
2019-11-16 09:35:00;08.08;099.30;07.99;00.00
2019-11-16 09:40:00;09.48;097.33;09.09;00.00
2019-11-16 09:45:00;09.05;097.01;08.61;00.00
2019-11-16 09:50:00;08.62;097.74;08.29;00.00
2019-11-16 09:55:00;08.38;098.22;08.13;00.20
2019-11-16 10:00:00;08.23;098.63;08.04;00.00
2019-11-16 10:05:00;08.26;098.80;08.09;00.00
2019-11-16 10:10:00;08.73;098.31;08.48;00.00
2019-11-16 10:15:00;08.73;097.98;08.43;00.00
2019-11-16 10:20:00;08.58;098.08;08.30;00.00
2019-11-16 10:25:00;08.51;098.42;08.29;00.00
2019-11-16 10:30:00;08.53;098.34;08.30;00.00
2019-11-16 10:35:00;08.47;098.37;08.24;00.00
2019-11-16 10:40:00;08.62;098.35;08.38;00.00
2019-11-16 10:45:00;08.62;098.25;08.37;00.00
2019-11-16 10:50:00;08.66;098.20;08.40;00.00
2019-11-16 10:55:00;08.66;097.89;08.36;00.00
2019-11-16 11:00:00;08.62;097.81;08.30;00.00
2019-11-16 11:05:00;08.53;098.03;08.25;00.00
2019-11-16 11:10:00;08.49;098.12;08.22;00.00
2019-11-16 11:15:00;08.38;098.38;08.15;00.00
2019-11-16 11:20:00;08.36;098.42;08.14;00.00
2019-11-16 11:25:00;08.38;098.35;08.15;00.00
2019-11-16 11:30:00;08.38;098.39;08.15;00.00
2019-11-16 11:35:00;08.26;098.46;08.04;00.00
2019-11-16 11:40:00;08.23;098.62;08.04;00.00
2019-11-16 11:45:00;08.13;098.71;07.94;00.00
2019-11-16 11:50:00;08.04;098.86;07.88;00.00
2019-11-16 11:55:00;07.96;098.74;07.78;00.00
2019-11-16 12:00:00;07.85;098.78;07.67;00.00
2019-11-16 12:05:00;07.74;098.81;07.57;00.00
2019-11-16 12:10:00;07.55;098.54;07.34;00.00
2019-11-16 12:15:00;07.50;098.35;07.27;00.00
2019-11-16 12:20:00;07.46;098.44;07.24;00.00
2019-11-16 12:25:00;07.31;098.29;07.07;00.00
2019-11-16 12:30:00;07.14;098.31;06.90;00.00
2019-11-16 12:35:00;06.93;098.14;06.66;00.00
2019-11-16 12:40:00;06.78;098.25;06.52;00.00
2019-11-16 12:45:00;06.73;098.31;06.49;00.00
2019-11-16 12:50:00;06.65;098.27;06.40;00.00
2019-11-16 12:55:00;06.67;098.70;06.48;00.00
2019-11-16 13:00:00;06.48;098.83;06.31;00.00
2019-11-16 13:05:00;06.56;099.22;06.45;00.00
2019-11-16 13:10:00;06.50;099.08;06.37;00.00
2019-11-16 13:15:00;06.45;099.00;06.31;00.00
2019-11-16 13:20:00;06.33;099.13;06.20;00.00
2019-11-16 13:25:00;06.39;099.36;06.30;00.00
2019-11-16 13:30:00;06.24;099.17;06.12;00.00
2019-11-16 13:35:00;06.30;099.26;06.20;00.00
2019-11-16 13:40:00;06.30;098.71;06.12;00.00
2019-11-16 13:45:00;06.37;098.26;06.12;00.00
2019-11-16 13:50:00;06.33;098.17;06.06;00.00
2019-11-16 13:55:00;06.26;098.45;06.04;00.00
2019-11-16 14:00:00;06.33;098.60;06.13;00.20
2019-11-16 14:05:00;06.22;098.55;06.01;00.00
2019-11-16 14:10:00;06.07;098.51;05.86;00.00
2019-11-16 14:15:00;06.00;097.85;05.69;00.00
2019-11-16 14:20:00;05.98;098.27;05.73;00.00
2019-11-16 14:25:00;05.94;097.81;05.62;00.00
2019-11-16 14:30:00;05.96;097.49;05.60;00.00
2019-11-16 14:35:00;06.11;097.22;05.71;00.00
2019-11-16 14:40:00;06.24;096.53;05.73;00.00
2019-11-16 14:45:00;06.00;096.55;05.50;00.00
2019-11-16 14:50:00;05.96;096.62;05.47;00.00
2019-11-16 14:55:00;05.92;096.72;05.44;00.00
2019-11-16 15:00:00;05.92;096.23;05.37;00.00
2019-11-16 15:05:00;05.83;096.30;05.29;00.00
2019-11-16 15:10:00;05.72;096.53;05.22;00.00
2019-11-16 15:15:00;05.68;096.29;05.14;00.00
2019-11-16 15:20:00;05.64;095.73;05.02;00.00
2019-11-16 15:25:00;05.64;096.04;05.06;00.00
2019-11-16 15:30:00;05.53;096.15;04.97;00.00
2019-11-16 15:35:00;05.45;096.10;04.88;00.00
2019-11-16 15:40:00;05.45;094.77;04.68;00.00
2019-11-16 15:45:00;05.40;094.96;04.66;00.00
2019-11-16 15:50:00;05.36;095.28;04.67;00.00
2019-11-16 15:55:00;05.32;095.14;04.61;00.00
2019-11-16 16:00:00;05.25;095.04;04.53;00.00
2019-11-16 16:05:00;05.30;094.77;04.53;00.00
2019-11-16 16:10:00;05.25;094.35;04.42;00.00
2019-11-16 16:15:00;05.17;094.25;04.32;00.00
2019-11-16 16:20:00;05.17;094.26;04.32;00.00
2019-11-16 16:25:00;05.21;093.28;04.22;00.00
2019-11-16 16:30:00;05.21;093.32;04.22;00.00
2019-11-16 16:35:00;05.21;092.94;04.17;00.00
2019-11-16 16:40:00;05.19;093.80;04.28;00.00
2019-11-16 16:45:00;05.17;093.69;04.24;00.00
2019-11-16 16:50:00;05.15;094.08;04.28;00.00
2019-11-16 16:55:00;05.10;094.76;04.33;00.00
2019-11-16 17:00:00;05.12;094.05;04.25;00.00
2019-11-16 17:05:00;05.12;094.58;04.33;00.00
2019-11-16 17:10:00;05.17;094.43;04.35;00.00
2019-11-16 17:15:00;05.17;094.61;04.38;00.00
2019-11-16 17:25:00;05.19;094.60;04.40;00.00
2019-11-16 17:30:00;05.23;093.87;04.33;00.00
2019-11-16 17:35:00;04.91;095.13;04.20;00.00
2019-11-16 17:40:00;04.78;095.53;04.13;00.00
2019-11-16 17:45:00;04.54;096.05;03.97;00.00
2019-11-16 17:50:00;04.54;096.42;04.03;00.00
2019-11-16 17:55:00;04.50;096.54;04.00;00.00
2019-11-16 18:00:00;04.48;096.36;03.95;00.00
2019-11-16 18:05:00;04.37;096.24;03.83;00.00
2019-11-16 18:10:00;04.24;096.77;03.78;00.00
2019-11-16 18:15:00;04.09;097.10;03.68;00.00
2019-11-16 18:20:00;03.77;097.42;03.40;00.00
2019-11-16 18:25:00;03.64;097.91;03.35;00.00
2019-11-16 18:30:00;03.60;097.90;03.30;00.00
2019-11-16 18:40:00;03.71;097.96;03.42;00.00
2019-11-16 18:45:00;04.31;097.66;03.97;00.00
2019-11-16 18:50:00;04.52;096.89;04.07;00.00
2019-11-16 18:55:00;04.69;096.17;04.14;00.00
2019-11-16 19:00:00;04.54;096.21;04.00;00.00
2019-11-16 19:05:00;04.54;096.40;04.02;00.00
2019-11-16 19:10:00;04.63;096.35;04.10;00.00
2019-11-16 19:15:00;04.65;096.51;04.15;00.00
2019-11-16 19:20:00;04.78;096.52;04.28;00.00
2019-11-16 19:25:00;04.61;096.58;04.12;00.00
2019-11-16 19:30:00;04.31;096.99;03.87;00.00
2019-11-16 19:35:00;03.92;097.60;03.58;00.00
2019-11-16 19:40:00;03.64;098.19;03.39;00.00
2019-11-16 19:45:00;03.39;098.52;03.18;00.00
2019-11-16 19:50:00;03.26;099.01;03.12;00.00
2019-11-16 19:55:00;03.28;099.18;03.16;00.00
2019-11-16 20:00:00;03.24;099.30;03.14;00.00
2019-11-16 20:05:00;03.34;099.42;03.26;00.00
2019-11-16 20:10:00;03.34;099.44;03.26;00.00
2019-11-16 20:15:00;03.39;099.44;03.31;00.00
2019-11-16 20:20:00;03.64;099.48;03.57;00.00
2019-11-16 20:25:00;03.56;099.21;03.45;00.00
2019-11-16 20:30:00;03.36;099.20;03.25;00.00
2019-11-16 20:35:00;03.19;099.25;03.09;00.00
2019-11-16 20:40:00;02.98;099.40;02.89;00.00
2019-11-16 20:45:00;02.81;099.49;02.73;00.00
2019-11-16 20:55:00;02.79;099.73;02.75;00.00
2019-11-16 21:00:00;02.76;099.75;02.73;00.00
2019-11-16 21:05:00;02.66;099.80;02.63;00.00
2019-11-16 21:10:00;02.55;099.90;02.53;00.00
2019-11-16 21:15:00;02.61;099.96;02.61;00.00
2019-11-16 21:35:00;01.63;100.00;01.63;00.00
2019-11-17 00:50:00;-0.52;100.00;-0.52;00.00
2019-11-17 02:55:00;-1.87;100.00;-1.88;00.00
2019-11-17 03:05:00;-1.44;100.00;-1.45;00.00
2019-11-17 04:25:00;-1.53;099.92;-1.54;00.00
2019-11-17 04:30:00;-1.29;099.92;-1.31;00.00
2019-11-17 04:35:00;-1.40;099.95;-1.41;00.00
2019-11-17 04:40:00;-1.50;099.88;-1.53;00.00
2019-11-17 04:45:00;-2.02;099.83;-2.05;00.00
2019-11-17 04:50:00;-2.10;099.73;-2.15;00.00
2019-11-17 04:55:00;-1.83;099.60;-1.89;00.00
2019-11-17 05:00:00;-1.74;099.59;-1.80;00.00
2019-11-17 05:05:00;-1.85;099.57;-1.91;00.00
2019-11-17 05:10:00;-2.06;099.48;-2.14;00.00
2019-11-17 05:15:00;-2.15;099.55;-2.22;00.00
2019-11-17 05:20:00;-2.43;099.49;-2.50;00.00
2019-11-17 05:25:00;-2.32;099.53;-2.39;00.00
2019-11-17 05:30:00;-2.00;100.00;-2.01;00.00
2019-11-17 05:35:00;-2.43;100.00;-2.44;00.00
2019-11-17 05:40:00;-2.66;099.64;-2.72;00.00
2019-11-17 05:45:00;-2.60;099.59;-2.66;00.00
2019-11-17 05:50:00;-3.09;099.39;-3.18;00.00
2019-11-17 05:55:00;-3.05;099.22;-3.16;00.00
2019-11-17 06:00:00;-2.98;099.13;-3.11;00.00
2019-11-17 06:05:00;-2.73;099.06;-2.86;00.00
2019-11-17 06:10:00;-2.34;099.15;-2.46;00.00
2019-11-17 06:15:00;-1.89;099.35;-1.99;00.00
2019-11-17 06:20:00;-1.80;099.32;-1.91;00.00
2019-11-17 06:25:00;-1.93;099.33;-2.03;00.00
2019-11-17 06:30:00;-1.87;099.38;-1.96;00.00
2019-11-17 06:35:00;-1.83;099.32;-1.93;00.00
2019-11-17 06:40:00;-1.87;099.35;-1.96;00.00
2019-11-17 06:45:00;-1.72;099.45;-1.80;00.00
2019-11-17 06:50:00;-1.57;099.59;-1.63;00.00
2019-11-17 06:55:00;-1.68;099.57;-1.74;00.00
2019-11-17 07:00:00;-1.70;099.53;-1.77;00.00
2019-11-17 07:05:00;-1.72;099.48;-1.80;00.00
2019-11-17 07:10:00;-1.78;099.49;-1.86;00.00
2019-11-17 07:15:00;-1.85;099.51;-1.92;00.00
2019-11-17 07:20:00;-1.98;099.51;-2.05;00.00
2019-11-17 07:25:00;-1.87;099.51;-1.94;00.00
2019-11-17 07:30:00;-2.08;099.50;-2.16;00.00
2019-11-17 07:35:00;-2.02;099.45;-2.10;00.00
2019-11-17 07:40:00;-2.04;099.42;-2.13;00.00
2019-11-17 07:45:00;-2.04;099.41;-2.13;00.00
2019-11-17 07:50:00;-2.15;099.40;-2.24;00.00
2019-11-17 07:55:00;-2.02;099.37;-2.11;00.00
2019-11-17 08:00:00;-2.00;099.36;-2.09;00.00
2019-11-17 08:05:00;-1.80;099.40;-1.89;00.00
2019-11-17 08:10:00;-1.44;099.81;-1.47;00.00
2019-11-17 08:15:00;-1.46;099.92;-1.48;00.00
2019-11-17 08:25:00;-1.33;099.86;-1.36;00.00
2019-11-17 08:30:00;-1.10;099.90;-1.12;00.00
2019-11-17 09:15:00;-0.56;100.00;-0.57;00.00
2019-11-17 10:35:00;00.25;100.00;00.25;00.00
2019-11-17 11:30:00;01.67;100.00;01.67;00.20
2019-11-17 11:35:00;01.91;100.00;01.90;00.00
2019-11-17 11:45:00;02.10;100.00;02.10;00.00
2019-11-17 12:05:00;02.38;100.00;02.38;00.20
2019-11-17 12:15:00;02.55;100.00;02.55;00.00
2019-11-17 12:45:00;03.09;100.00;03.09;00.20
2019-11-17 13:00:00;03.30;100.00;03.30;00.20
2019-11-17 13:15:00;03.56;100.00;03.56;00.20
2019-11-17 14:40:00;04.59;099.96;04.58;00.00
2019-11-17 14:45:00;04.63;099.78;04.60;00.00
2019-11-17 14:50:00;04.69;099.58;04.64;00.00
2019-11-17 14:55:00;04.80;099.41;04.72;00.20
2019-11-17 15:00:00;04.93;099.21;04.82;00.00
2019-11-17 15:05:00;05.02;098.98;04.87;00.00
2019-11-17 15:10:00;05.06;098.89;04.90;00.00
2019-11-17 15:15:00;05.04;098.64;04.85;00.00
2019-11-17 15:20:00;05.04;098.75;04.86;00.00
2019-11-17 15:25:00;05.04;098.63;04.84;00.00
2019-11-17 15:35:00;05.15;098.59;04.95;00.00
2019-11-17 15:40:00;05.17;098.77;04.99;00.00
2019-11-17 15:45:00;05.15;098.88;04.99;00.00
2019-11-17 15:50:00;05.21;098.92;05.06;00.00
2019-11-17 15:55:00;05.27;098.86;05.11;00.00
2019-11-17 16:00:00;05.30;098.85;05.13;00.00
2019-11-17 16:05:00;05.38;098.84;05.22;00.00
2019-11-17 16:10:00;05.42;098.73;05.24;00.00
2019-11-17 16:15:00;05.51;098.36;05.28;00.00
2019-11-17 16:20:00;05.55;098.41;05.33;00.00
2019-11-17 16:25:00;05.51;098.40;05.28;00.00
2019-11-17 16:30:00;05.32;098.61;05.12;00.00
2019-11-17 16:35:00;05.19;098.79;05.02;00.00
2019-11-17 16:40:00;05.04;098.89;04.88;00.00
2019-11-17 16:45:00;04.87;099.06;04.73;00.00
2019-11-17 16:50:00;04.80;099.22;04.69;00.00
2019-11-17 16:55:00;04.76;099.46;04.68;00.00
2019-11-17 17:00:00;04.80;099.44;04.72;00.00
2019-11-17 17:05:00;04.74;099.47;04.66;00.00
2019-11-17 17:10:00;04.78;099.49;04.71;00.00
2019-11-17 17:15:00;04.95;099.34;04.86;00.00
2019-11-17 17:20:00;05.06;099.10;04.93;00.00
2019-11-17 17:25:00;05.06;099.00;04.92;00.00
2019-11-17 17:30:00;05.00;099.13;04.87;00.00
2019-11-17 17:35:00;05.02;099.16;04.90;00.00
2019-11-17 17:40:00;05.10;099.01;04.96;00.00
2019-11-17 17:45:00;05.12;098.68;04.94;00.00
2019-11-17 17:50:00;05.17;098.80;05.00;00.00
2019-11-17 17:55:00;05.12;098.81;04.96;00.00
2019-11-17 18:00:00;05.15;098.81;04.98;00.00
2019-11-17 18:05:00;05.15;098.84;04.98;00.00
2019-11-17 18:10:00;05.02;099.01;04.88;00.00
2019-11-17 18:15:00;05.02;099.05;04.88;00.00
2019-11-17 18:20:00;05.02;098.92;04.86;00.00
2019-11-17 18:25:00;04.76;099.17;04.64;00.00
2019-11-17 18:30:00;04.65;099.34;04.56;00.00
2019-11-17 18:35:00;04.65;099.43;04.57;00.00
2019-11-17 18:40:00;04.89;099.29;04.79;00.00
2019-11-17 18:45:00;05.06;099.07;04.93;00.00
2019-11-17 18:50:00;05.10;099.00;04.96;00.00
2019-11-17 18:55:00;05.12;098.89;04.97;00.00
2019-11-17 19:00:00;05.10;099.03;04.97;00.00
2019-11-17 19:05:00;05.17;098.96;05.02;00.00
2019-11-17 19:10:00;05.17;098.89;05.01;00.00
2019-11-17 19:15:00;05.19;098.84;05.02;00.00
2019-11-17 19:20:00;05.23;098.66;05.04;00.00
2019-11-17 19:25:00;05.30;098.60;05.10;00.00
2019-11-17 19:30:00;05.27;098.68;05.09;00.00
2019-11-17 19:35:00;05.30;098.63;05.10;00.00
2019-11-17 19:40:00;05.36;098.57;05.16;00.00
2019-11-17 19:45:00;05.32;098.69;05.13;00.00
2019-11-17 19:50:00;05.27;098.67;05.09;00.00
2019-11-17 19:55:00;05.42;098.63;05.23;00.00
2019-11-17 20:00:00;05.45;098.50;05.23;00.00
2019-11-17 20:05:00;05.34;098.71;05.16;00.00
2019-11-17 20:10:00;05.32;098.87;05.16;00.00
2019-11-17 20:15:00;05.38;098.89;05.22;00.00
2019-11-17 20:20:00;05.36;098.61;05.16;00.00
2019-11-17 20:25:00;05.34;098.99;05.20;00.00
2019-11-17 20:30:00;05.34;098.93;05.19;00.00
2019-11-17 20:40:00;05.38;098.99;05.24;00.00
2019-11-17 20:45:00;05.30;098.93;05.14;00.00
2019-11-17 20:50:00;05.02;099.26;04.91;00.00
2019-11-17 20:55:00;04.76;099.65;04.71;00.00
2019-11-17 21:00:00;04.69;099.85;04.68;00.00
2019-11-18 02:30:00;04.35;100.00;04.35;00.00
